game_id,game_date,snapshot_home_pitcher_name,linescore_defense_pitcher_id,independent_pitcher_id,independent_pitcher_name,home_team,snapshot_captured_at,scheduled_start,snapshot_status,minutes_before_scheduled_start,validation_result,reason,identity_id_agreement,identity_name_agreement,source_type,endpoint,source_queried_at,source_has_pregame_as_of_timestamp
"823033","2026-07-10","Kyle Leahy","681517","681517","Kyle Leahy","St. Louis Cardinals","2026-07-10T20:34:26.942Z","2026-07-11T00:15:00.000Z","Pre-Game","220.550967","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-10&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823034","2026-07-09","Andre Pallante","669467","669467","Andre Pallante","St. Louis Cardinals","2026-07-09T21:01:17.553Z","2026-07-09T23:45:00.000Z","Pre-Game","163.70745","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-09&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823035","2026-07-07","Hunter Dobbins","690928","690928","Hunter Dobbins","St. Louis Cardinals","2026-07-07T23:38:15.085Z","2026-07-07T23:45:00.000Z","Warmup","6.748583","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-07&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823036","2026-07-06","Dustin May","669160","669160","Dustin May","St. Louis Cardinals","2026-07-06T23:25:29.891Z","2026-07-06T23:45:00.000Z","Warmup","19.501817","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-06&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823037","2026-06-28","Kyle Leahy","681517","681517","Kyle Leahy","St. Louis Cardinals","2026-06-28T18:07:36.783Z","2026-06-28T18:15:00.000Z","Warmup","7.38695","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-28&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823038","2026-06-27","Andre Pallante","669467","669467","Andre Pallante","St. Louis Cardinals","2026-06-27T22:36:58.402Z","2026-06-27T23:15:00.000Z","Pre-Game","38.026633","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-27&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823039","2026-06-26","Michael McGreevy","700241","700241","Michael McGreevy","St. Louis Cardinals","2026-06-27T00:07:39.232Z","2026-06-27T00:15:00.000Z","Warmup","7.346133","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-26&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823041","2026-06-24","Matthew Liberatore","669461","669461","Matthew Liberatore","St. Louis Cardinals","2026-06-24T21:17:19.992Z","2026-06-24T23:45:00.000Z","Pre-Game","147.6668","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-24&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823043","2026-06-23","Kyle Leahy","681517","681517","Kyle Leahy","St. Louis Cardinals","2026-06-23T23:00:13.253Z","2026-06-23T23:45:00.000Z","Pre-Game","44.779117","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-23&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823110","2026-07-22","Emerson Hancock","676106","676106","Emerson Hancock","Seattle Mariners","2026-07-22T19:27:54.868Z","2026-07-22T19:40:00.000Z","Warmup","12.085533","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-22&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823113","2026-07-19","Logan Gilbert","669302","669302","Logan Gilbert","Seattle Mariners","2026-07-19T19:08:18.913Z","2026-07-19T20:10:00.000Z","Pre-Game","61.684783","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-19&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823114","2026-07-21","Luis Castillo","622491","622491","Luis Castillo","Seattle Mariners","2026-07-21T22:26:36.297Z","2026-07-22T01:40:00.000Z","Pre-Game","193.39505","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-21&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823115","2026-07-17","Bryce Miller","682243","682243","Bryce Miller","Seattle Mariners","2026-07-18T01:36:49.895Z","2026-07-18T02:10:00.000Z","Pre-Game","33.168417","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-17&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823117","2026-07-05","Emerson Hancock","676106","676106","Emerson Hancock","Seattle Mariners","2026-07-05T20:12:29.755Z","2026-07-05T21:00:00.000Z","Pre-Game","47.504083","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-05&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823118","2026-07-04","Logan Gilbert","669302","669302","Logan Gilbert","Seattle Mariners","2026-07-04T19:13:52.994Z","2026-07-04T20:10:00.000Z","Pre-Game","56.116767","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-04&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823119","2026-07-02","Bryce Miller","682243","682243","Bryce Miller","Seattle Mariners","2026-07-02T21:52:41.145Z","2026-07-03T01:40:00.000Z","Pre-Game","227.31425","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-02&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823120","2026-07-03","Luis Castillo","622491","622491","Luis Castillo","Seattle Mariners","2026-07-03T23:50:39.403Z","2026-07-04T02:10:00.000Z","Pre-Game","139.343283","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-03&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823121","2026-06-29","George Kirby","669923","669923","George Kirby","Seattle Mariners","2026-06-30T01:10:30.214Z","2026-06-30T01:40:00.000Z","Pre-Game","29.496433","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-29&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823122","2026-06-30","Bryan Woo","693433","693433","Bryan Woo","Seattle Mariners","2026-07-01T00:03:05.102Z","2026-07-01T01:40:00.000Z","Pre-Game","96.914967","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-30&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823192","2026-07-29","Logan Webb","657277","657277","Logan Webb","San Francisco Giants","2026-07-29T18:55:53.116Z","2026-07-29T19:45:00.000Z","Pre-Game","49.114733","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-29&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823199","2026-07-12","Trevor McDonald","686790","686790","Trevor McDonald","San Francisco Giants","2026-07-12T20:00:20.433Z","2026-07-12T20:05:00.000Z","Warmup","4.65945","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-12&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823202","2026-07-08","Logan Webb","657277","657277","Logan Webb","San Francisco Giants","2026-07-08T18:38:50.664Z","2026-07-08T19:45:00.000Z","Pre-Game","66.1556","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-08&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823203","2026-07-07","Trevor McDonald","686790","686790","Trevor McDonald","San Francisco Giants","2026-07-08T01:39:44.224Z","2026-07-08T01:45:00.000Z","Warmup","5.262933","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-07&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823204","2026-06-28","Robbie Ray","592662","592662","Robbie Ray","San Francisco Giants","2026-06-28T19:53:42.376Z","2026-06-28T20:05:00.000Z","Warmup","11.293733","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-28&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823205","2026-07-06","Landen Roupp","694738","694738","Landen Roupp","San Francisco Giants","2026-07-07T01:30:45.402Z","2026-07-07T01:45:00.000Z","Warmup","14.2433","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-06&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823206","2026-06-26","Trevor McDonald","686790","686790","Trevor McDonald","San Francisco Giants","2026-06-27T02:04:58.896Z","2026-06-27T02:15:00.000Z","Warmup","10.0184","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-26&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823207","2026-06-27","Logan Webb","657277","657277","Logan Webb","San Francisco Giants","2026-06-28T01:03:09.114Z","2026-06-28T01:05:00.000Z","Warmup","1.8481","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-27&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823209","2026-06-25","Landen Roupp","694738","694738","Landen Roupp","San Francisco Giants","2026-06-25T19:14:00.691Z","2026-06-25T19:45:00.000Z","Pre-Game","30.988483","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-25&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823210","2026-06-23","Robbie Ray","592662","592662","Robbie Ray","San Francisco Giants","2026-06-24T00:56:24.408Z","2026-06-24T01:45:00.000Z","Pre-Game","48.5932","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-23&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823274","2026-07-12","Germán Márquez","608566","608566","Germán Márquez","San Diego Padres","2026-07-12T20:00:28.738Z","2026-07-12T20:10:00.000Z","Warmup","9.521033","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-12&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823276","2026-07-11","Walker Buehler","621111","621111","Walker Buehler","San Diego Padres","2026-07-11T21:45:50.826Z","2026-07-12T00:40:00.000Z","Pre-Game","174.1529","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-11&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823279","2026-07-08","Michael King","650633","650633","Michael King","San Diego Padres","2026-07-09T01:49:33.799Z","2026-07-09T02:10:00.000Z","Warmup","20.436683","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-08&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823280","2026-07-07","Germán Márquez","608566","608566","Germán Márquez","San Diego Padres","2026-07-08T01:39:47.411Z","2026-07-08T01:40:00.000Z","Warmup","0.209817","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-07&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823281","2026-06-28","Michael King","650633","650633","Michael King","San Diego Padres","2026-06-28T20:04:12.901Z","2026-06-28T20:10:00.000Z","Warmup","5.784983","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-28&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823282","2026-07-06","Walker Buehler","621111","621111","Walker Buehler","San Diego Padres","2026-07-07T01:30:49.596Z","2026-07-07T01:40:00.000Z","Warmup","9.1734","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-06&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823283","2026-06-27","Kyle Hart","606996","606996","Kyle Hart","San Diego Padres","2026-06-28T00:35:48.129Z","2026-06-28T00:40:00.000Z","Warmup","4.19785","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-27&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823284","2026-06-24","JP Sears","676664","676664","JP Sears","San Diego Padres","2026-06-24T21:17:26.489Z","2026-06-25T00:40:00.000Z","Pre-Game","202.558517","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-24&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823285","2026-06-26","Walker Buehler","621111","621111","Walker Buehler","San Diego Padres","2026-06-27T01:36:22.205Z","2026-06-27T01:45:00.000Z","Warmup","8.629917","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-26&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823286","2026-06-23","Wandy Peralta","593974","593974","Wandy Peralta","San Diego Padres","2026-06-24T00:56:27.529Z","2026-06-24T01:40:00.000Z","Pre-Game","43.541183","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-23&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823351","2026-07-29","Jared Jones","683003","683003","Jared Jones","Pittsburgh Pirates","2026-07-29T14:56:03.456Z","2026-07-29T16:35:00.000Z","Pre-Game","98.9424","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-29&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823359","2026-07-09","Mitch Keller","656605","656605","Mitch Keller","Pittsburgh Pirates","2026-07-09T16:27:36.919Z","2026-07-09T16:35:00.000Z","Warmup","7.384683","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-09&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823360","2026-07-08","Jared Jones","683003","683003","Jared Jones","Pittsburgh Pirates","2026-07-08T20:22:34.743Z","2026-07-08T22:40:00.000Z","Pre-Game","137.42095","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-08&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823361","2026-07-07","Paul Skenes","694973","694973","Paul Skenes","Pittsburgh Pirates","2026-07-07T21:48:11.685Z","2026-07-07T22:40:00.000Z","Pre-Game","51.80525","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-07&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823362","2026-06-28","Mitch Keller","656605","656605","Mitch Keller","Pittsburgh Pirates","2026-06-28T17:25:15.982Z","2026-06-28T17:35:00.000Z","Warmup","9.733633","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-28&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823363","2026-06-26","Paul Skenes","694973","694973","Paul Skenes","Pittsburgh Pirates","2026-06-26T22:38:26.833Z","2026-06-26T22:40:00.000Z","Warmup","1.552783","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-26&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823365","2026-06-23","Mitch Keller","656605","656605","Mitch Keller","Pittsburgh Pirates","2026-06-23T21:42:11.761Z","2026-06-23T22:40:00.000Z","Pre-Game","57.803983","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-23&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823366","2026-06-25","Bubba Chandler","696149","696149","Bubba Chandler","Pittsburgh Pirates","2026-06-25T16:32:55.474Z","2026-06-25T16:35:00.000Z","Warmup","2.075433","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-25&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823367","2026-06-24","Braxton Ashcraft","677952","677952","Braxton Ashcraft","Pittsburgh Pirates","2026-06-24T21:17:29.196Z","2026-06-24T22:40:00.000Z","Pre-Game","82.5134","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-24&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823434","2026-07-24","Jesús Luzardo","666200","666200","Jesús Luzardo","Philadelphia Phillies","2026-07-24T19:49:23.777Z","2026-07-24T22:45:00.000Z","Pre-Game","175.603717","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-24&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823446","2026-07-01","Zack Wheeler","554430","554430","Zack Wheeler","Philadelphia Phillies","2026-07-01T21:55:21.941Z","2026-07-01T22:40:00.000Z","Pre-Game","44.634317","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-01&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823525","2026-07-05","Ryan Weathers","677960","677960","Ryan Weathers","New York Yankees","2026-07-05T17:31:51.548Z","2026-07-05T17:35:00.000Z","Warmup","3.140867","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-05&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823526","2026-07-04","Brendan Beck","694341","694341","Brendan Beck","New York Yankees","2026-07-04T16:13:05.546Z","2026-07-04T17:35:00.000Z","Pre-Game","81.907567","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-04&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823527","2026-07-03","Gerrit Cole","543037","543037","Gerrit Cole","New York Yankees","2026-07-03T22:10:26.969Z","2026-07-03T23:05:00.000Z","Pre-Game","54.550517","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-07-03&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
"823528","2026-06-30","Cam Schlittler","693645","693645","Cam Schlittler","New York Yankees","2026-06-30T23:04:16.895Z","2026-06-30T23:05:00.000Z","Warmup","0.718417","NOT_VERIFIABLE","ID y nombre coinciden con MLB teams.home.probablePitcher, pero la respuesta consultada después del juego no incluye timestamp ni versión as-of anterior al inicio","true","true","MLB Stats API probablePitcher","https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-30&hydrate=probablePitcher,team","2026-08-27T01:34:10.621Z","false"
