game_id,pitcher_id,game_date,side,feature,current_value,reconstructed_value,absolute_difference,exact_match,history_games_used,history_game_ids,temporal_test_passed,target_identity_source
823233,657277,2026-04-23,home,last3_ks_1,6.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last3_ks_2,6.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last3_ks_3,3.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last3_ip_1,6.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last3_ip_2,6.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last3_ip_3,7.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last3_bf_1,27.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last3_bf_2,26.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last3_bf_3,28.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last5_ks_avg,5.4,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last5_ks_std,1.36,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last5_ip_avg,6.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last5_bf_avg,26.4,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,last5_pitch_count_avg,96.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,pitches_last_start,99.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,pitches_last_3_starts,289.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823233,657277,2026-04-23,home,days_since_last_start,6.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last3_ks_1,4.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last3_ks_2,6.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last3_ks_3,5.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last3_ip_1,4.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last3_ip_2,7.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last3_ip_3,7.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last3_bf_1,20.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last3_bf_2,27.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last3_bf_3,29.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last5_ks_avg,5.4,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last5_ks_std,0.8,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last5_ip_avg,6.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last5_bf_avg,25.8,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,last5_pitch_count_avg,90.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,pitches_last_start,62.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,pitches_last_3_starts,252.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
824353,657277,2026-05-29,away,days_since_last_start,24.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last3_ks_1,5.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last3_ks_2,4.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last3_ks_3,6.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last3_ip_1,4.3,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last3_ip_2,4.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last3_ip_3,7.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last3_bf_1,20.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last3_bf_2,20.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last3_bf_3,27.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last5_ks_avg,5.2,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last5_ks_std,0.75,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last5_ip_avg,5.7,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last5_bf_avg,24.6,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,last5_pitch_count_avg,87.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,pitches_last_start,86.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
823780,657277,2026-06-03,away,pitches_last_3_starts,240.0,,,False,0,,True,TARGET_FINAL_BOXSCORE_PLAYER_ID_RETROSPECTIVE
