game_id,game_date,side,pregame_pitcher_name,pregame_pitcher_id,pregame_id_source,pregame_id_confidence,pregame_temporal_verification,external_current_id_match,final_pitcher_name,final_pitcher_id,final_id_source,actual_k,status,snapshot_captured_at,scheduled_start,minutes_before_start,identity_conflict_details,change_detected,target_source,reason
"823212","2026-06-14","away","Ryan Rolison","","","","","","Ryan Rolison","","","","PREGAME_ID_MISSING","2026-06-14T18:09:00.920Z","2026-06-14T19:10:00.000Z","60.984667","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823213","2026-06-13","home","Trevor McDonald","","","","","","Trevor McDonald","","","","PREGAME_ID_MISSING","2026-06-14T00:28:35.021Z","2026-06-14T02:05:00.000Z","96.416317","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823213","2026-06-13","away","Ben Brown","","","","","","Ben Brown","","","","PREGAME_ID_MISSING","2026-06-14T00:28:35.021Z","2026-06-14T02:05:00.000Z","96.416317","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823255","2026-08-26","home","Randy Vásquez","681190","PITCHERS_PITCHER_ID","HIGH","","","Randy Vásquez","681190","FINAL_BOXSCORE_PLAYER_ID","2","MATCHED","2026-08-26T17:49:13.800Z","2026-08-26T20:10:00.000Z","140.77","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823255","2026-08-26","away","Bubba Chandler","696149","PITCHERS_PITCHER_ID","HIGH","","","Bubba Chandler","696149","FINAL_BOXSCORE_PLAYER_ID","3","MATCHED","2026-08-26T17:49:13.800Z","2026-08-26T20:10:00.000Z","140.77","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823259","2026-08-25","home","Michael King","","","","","","Michael King","650633","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-25T13:36:08.150Z","2026-08-26T01:40:00.000Z","723.864167","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823259","2026-08-25","away","Paul Skenes","","","","","","Paul Skenes","694973","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-25T13:36:08.150Z","2026-08-26T01:40:00.000Z","723.864167","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823273","2026-07-29","home","Kyle Hart","","","","","","Kyle Hart","606996","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-29T18:55:56.883Z","2026-07-29T20:10:00.000Z","74.05195","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823273","2026-07-29","away","Gabriel Hughes","","","","","","Gabriel Hughes","687312","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-29T18:55:56.883Z","2026-07-29T20:10:00.000Z","74.05195","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823274","2026-07-12","home","Germán Márquez","608566","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Germán Márquez","608566","FINAL_BOXSCORE_PLAYER_ID","4","MATCHED","2026-07-12T20:00:28.738Z","2026-07-12T20:10:00.000Z","9.521033","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823274","2026-07-12","away","Kevin Gausman","","","","","","Kevin Gausman","592332","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-12T20:00:28.738Z","2026-07-12T20:10:00.000Z","9.521033","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823276","2026-07-11","home","Walker Buehler","621111","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Walker Buehler","621111","FINAL_BOXSCORE_PLAYER_ID","1","MATCHED","2026-07-11T21:45:50.826Z","2026-07-12T00:40:00.000Z","174.1529","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823276","2026-07-11","away","Trey Yesavage","","","","","","Trey Yesavage","702056","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-11T21:45:50.826Z","2026-07-12T00:40:00.000Z","174.1529","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823277","2026-07-09","home","Griffin Canning","","","","","","Griffin Canning","656288","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-09T21:01:22.272Z","2026-07-10T01:40:00.000Z","278.6288","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823277","2026-07-09","away","Merrill Kelly","","","","","","Merrill Kelly","518876","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-09T21:01:22.272Z","2026-07-10T01:40:00.000Z","278.6288","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823278","2026-07-10","home","JP Sears","","","","","","JP Sears","676664","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-10T20:34:45.580Z","2026-07-11T01:40:00.000Z","305.240333","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823278","2026-07-10","away","Shane Bieber","","","","","","Shane Bieber","669456","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-10T20:34:45.580Z","2026-07-11T01:40:00.000Z","305.240333","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823279","2026-07-08","home","Michael King","650633","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Michael King","650633","FINAL_BOXSCORE_PLAYER_ID","4","MATCHED","2026-07-09T01:49:33.799Z","2026-07-09T02:10:00.000Z","20.436683","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823279","2026-07-08","away","Jose Cabrera","","","","","","Jose Cabrera","703615","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-09T01:49:33.799Z","2026-07-09T02:10:00.000Z","20.436683","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823280","2026-07-07","home","Germán Márquez","608566","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Germán Márquez","608566","FINAL_BOXSCORE_PLAYER_ID","4","MATCHED","2026-07-08T01:39:47.411Z","2026-07-08T01:40:00.000Z","0.209817","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823280","2026-07-07","away","Zac Gallen","","","","","","Zac Gallen","668678","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-08T01:39:47.411Z","2026-07-08T01:40:00.000Z","0.209817","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823281","2026-06-28","home","Michael King","650633","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Michael King","650633","FINAL_BOXSCORE_PLAYER_ID","5","MATCHED","2026-06-28T20:04:12.901Z","2026-06-28T20:10:00.000Z","5.784983","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823281","2026-06-28","away","Emmet Sheehan","","","","","","Emmet Sheehan","686218","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-28T20:04:12.901Z","2026-06-28T20:10:00.000Z","5.784983","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823282","2026-07-06","home","Walker Buehler","621111","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Walker Buehler","621111","FINAL_BOXSCORE_PLAYER_ID","4","MATCHED","2026-07-07T01:30:49.596Z","2026-07-07T01:40:00.000Z","9.1734","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823282","2026-07-06","away","Brandon Pfaadt","","","","","","Brandon Pfaadt","694297","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-07T01:30:49.596Z","2026-07-07T01:40:00.000Z","9.1734","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823283","2026-06-27","home","Kyle Hart","606996","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Kyle Hart","606996","FINAL_BOXSCORE_PLAYER_ID","2","MATCHED","2026-06-28T00:35:48.129Z","2026-06-28T00:40:00.000Z","4.19785","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823283","2026-06-27","away","Yoshinobu Yamamoto","","","","","","Yoshinobu Yamamoto","808967","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-28T00:35:48.129Z","2026-06-28T00:40:00.000Z","4.19785","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823284","2026-06-24","home","JP Sears","676664","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","JP Sears","676664","FINAL_BOXSCORE_PLAYER_ID","5","MATCHED","2026-06-24T21:17:26.489Z","2026-06-25T00:40:00.000Z","202.558517","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823284","2026-06-24","away","Martín Pérez","","","","","","Martín Pérez","527048","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-24T21:17:26.489Z","2026-06-25T00:40:00.000Z","202.558517","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823285","2026-06-26","home","Walker Buehler","621111","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Walker Buehler","621111","FINAL_BOXSCORE_PLAYER_ID","5","MATCHED","2026-06-27T01:36:22.205Z","2026-06-27T01:45:00.000Z","8.629917","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823285","2026-06-26","away","Roki Sasaki","","","","","","Roki Sasaki","808963","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-27T01:36:22.205Z","2026-06-27T01:45:00.000Z","8.629917","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823286","2026-06-23","home","Wandy Peralta","593974","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Wandy Peralta","593974","FINAL_BOXSCORE_PLAYER_ID","2","MATCHED","2026-06-24T00:56:27.529Z","2026-06-24T01:40:00.000Z","43.541183","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823286","2026-06-23","away","JR Ritchie","","","","","","JR Ritchie","702275","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-24T00:56:27.529Z","2026-06-24T01:40:00.000Z","43.541183","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823288","2026-06-22","home","Michael King","","","","","","Michael King","650633","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-23T01:16:50.787Z","2026-06-23T02:10:00.000Z","53.15355","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823288","2026-06-22","away","Grant Holmes","","","","","","Grant Holmes","656550","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-23T01:16:50.787Z","2026-06-23T02:10:00.000Z","53.15355","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823346","2026-08-14","home","Bubba Chandler","","","","","","Bubba Chandler","696149","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-14T13:34:28.132Z","2026-08-14T22:40:00.000Z","545.531133","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823346","2026-08-14","away","Jake Bennett","","","","","","Jake Bennett","687562","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-08-14T13:34:28.132Z","2026-08-14T22:40:00.000Z","545.531133","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823351","2026-07-29","home","Jared Jones","683003","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Jared Jones","683003","FINAL_BOXSCORE_PLAYER_ID","5","MATCHED","2026-07-29T14:56:03.456Z","2026-07-29T16:35:00.000Z","98.9424","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823351","2026-07-29","away","Eduardo Rodriguez","","","","","","Eduardo Rodriguez","593958","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-29T14:56:03.456Z","2026-07-29T16:35:00.000Z","98.9424","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823352","2026-07-24","home","Jared Jones","","","","","","Jared Jones","683003","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-24T19:49:19.859Z","2026-07-24T22:40:00.000Z","170.669017","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823352","2026-07-24","away","Matthew Boyd","","","","","","Matthew Boyd","571510","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-24T19:49:19.859Z","2026-07-24T22:40:00.000Z","170.669017","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823353","2026-07-27","home","Mitch Keller","","","","","","Mitch Keller","656605","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-27T13:37:05.005Z","2026-07-27T22:40:00.000Z","542.916583","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823353","2026-07-27","away","Merrill Kelly","","","","","","Merrill Kelly","518876","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-27T13:37:05.005Z","2026-07-27T22:40:00.000Z","542.916583","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823355","2026-07-25","home","Paul Skenes","","","","","","Paul Skenes","694973","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-25T13:36:22.120Z","2026-07-25T22:40:00.000Z","543.631333","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823355","2026-07-25","away","Shota Imanaga","","","","","","Shota Imanaga","684007","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-25T13:36:22.120Z","2026-07-25T22:40:00.000Z","543.631333","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823356","2026-07-11","home","Bubba Chandler","","","","","","Bubba Chandler","696149","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-11T15:44:50.481Z","2026-07-11T20:05:00.000Z","260.15865","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823356","2026-07-11","away","Shane Drohan","","","","","","Shane Drohan","675660","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-11T15:44:50.481Z","2026-07-11T20:05:00.000Z","260.15865","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823359","2026-07-09","home","Mitch Keller","656605","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Mitch Keller","656605","FINAL_BOXSCORE_PLAYER_ID","3","MATCHED","2026-07-09T16:27:36.919Z","2026-07-09T16:35:00.000Z","7.384683","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823359","2026-07-09","away","Bryce Elder","","","","","","Bryce Elder","693821","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-09T16:27:36.919Z","2026-07-09T16:35:00.000Z","7.384683","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823360","2026-07-08","home","Jared Jones","683003","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Jared Jones","683003","FINAL_BOXSCORE_PLAYER_ID","8","MATCHED","2026-07-08T20:22:34.743Z","2026-07-08T22:40:00.000Z","137.42095","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823360","2026-07-08","away","Grant Holmes","","","","","","Grant Holmes","656550","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-08T20:22:34.743Z","2026-07-08T22:40:00.000Z","137.42095","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823361","2026-07-07","home","Paul Skenes","694973","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Paul Skenes","694973","FINAL_BOXSCORE_PLAYER_ID","4","MATCHED","2026-07-07T21:48:11.685Z","2026-07-07T22:40:00.000Z","51.80525","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823361","2026-07-07","away","Hurston Waldrep","","","","","","Hurston Waldrep","694462","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-07T21:48:11.685Z","2026-07-07T22:40:00.000Z","51.80525","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823362","2026-06-28","home","Mitch Keller","656605","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Mitch Keller","656605","FINAL_BOXSCORE_PLAYER_ID","4","MATCHED","2026-06-28T17:25:15.982Z","2026-06-28T17:35:00.000Z","9.733633","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823362","2026-06-28","away","Brady Singer","","","","","","Brady Singer","663903","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-28T17:25:15.982Z","2026-06-28T17:35:00.000Z","9.733633","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823363","2026-06-26","home","Paul Skenes","694973","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Paul Skenes","694973","FINAL_BOXSCORE_PLAYER_ID","7","MATCHED","2026-06-26T22:38:26.833Z","2026-06-26T22:40:00.000Z","1.552783","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823363","2026-06-26","away","Andrew Abbott","","","","","","Andrew Abbott","671096","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-26T22:38:26.833Z","2026-06-26T22:40:00.000Z","1.552783","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823365","2026-06-23","home","Mitch Keller","656605","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Mitch Keller","656605","FINAL_BOXSCORE_PLAYER_ID","4","MATCHED","2026-06-23T21:42:11.761Z","2026-06-23T22:40:00.000Z","57.803983","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823365","2026-06-23","away","George Kirby","","","","","","George Kirby","669923","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-23T21:42:11.761Z","2026-06-23T22:40:00.000Z","57.803983","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823366","2026-06-25","home","Bubba Chandler","696149","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Bubba Chandler","696149","FINAL_BOXSCORE_PLAYER_ID","4","MATCHED","2026-06-25T16:32:55.474Z","2026-06-25T16:35:00.000Z","2.075433","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823366","2026-06-25","away","Bryce Miller","","","","","","Bryce Miller","682243","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-25T16:32:55.474Z","2026-06-25T16:35:00.000Z","2.075433","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823367","2026-06-24","home","Braxton Ashcraft","677952","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Braxton Ashcraft","677952","FINAL_BOXSCORE_PLAYER_ID","10","MATCHED","2026-06-24T21:17:29.196Z","2026-06-24T22:40:00.000Z","82.5134","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823367","2026-06-24","away","Bryan Woo","","","","","","Bryan Woo","693433","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-24T21:17:29.196Z","2026-06-24T22:40:00.000Z","82.5134","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823368","2026-06-14","home","Paul Skenes","","","","","","Paul Skenes","","","","PREGAME_ID_MISSING","2026-06-14T15:58:52.154Z","2026-06-14T16:15:00.000Z","16.130767","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823368","2026-06-14","away","Max Meyer","","","","","","Max Meyer","","","","PREGAME_ID_MISSING","2026-06-14T15:58:52.154Z","2026-06-14T16:15:00.000Z","16.130767","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823369","2026-06-13","home","Bubba Chandler","","","","","","Bubba Chandler","","","","PREGAME_ID_MISSING","2026-06-13T15:26:29.415Z","2026-06-13T20:05:00.000Z","278.50975","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823369","2026-06-13","away","Lake Bachar","","","","","","Lake Bachar","","","","PREGAME_ID_MISSING","2026-06-13T15:26:29.415Z","2026-06-13T20:05:00.000Z","278.50975","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823370","2026-06-12","home","Braxton Ashcraft","","","","","","Braxton Ashcraft","","","","PREGAME_ID_MISSING","2026-06-12T21:11:23.533Z","2026-06-12T22:40:00.000Z","88.607783","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823370","2026-06-12","away","Sandy Alcantara","","","","","","Sandy Alcantara","","","","PREGAME_ID_MISSING","2026-06-12T21:11:23.533Z","2026-06-12T22:40:00.000Z","88.607783","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823434","2026-07-24","home","Jesús Luzardo","666200","LINESCORE_DEFENSE_PITCHER","HIGH","NOT_VERIFIABLE","true","Jesús Luzardo","666200","FINAL_BOXSCORE_PLAYER_ID","9","MATCHED","2026-07-24T19:49:23.777Z","2026-07-24T22:45:00.000Z","175.603717","","false","FINAL_BOXSCORE_STRIKEOUTS","game_id y pitcher_id coinciden; actual_k final válido"
"823434","2026-07-24","away","Cam Schlittler","","","","","","Cam Schlittler","693645","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-24T19:49:23.777Z","2026-07-24T22:45:00.000Z","175.603717","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823435","2026-07-25","home","Por definir","","","","","","Tim Mayza","641835","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-25T13:36:14.922Z","2026-07-25T22:05:00.000Z","508.7513","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823435","2026-07-25","away","Ryan Weathers","","","","","","Ryan Weathers","677960","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-25T13:36:14.922Z","2026-07-25T22:05:00.000Z","508.7513","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823436","2026-07-20","home","Cristopher Sánchez","","","","","","Cristopher Sánchez","650911","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-20T16:37:50.651Z","2026-07-20T23:10:00.000Z","392.155817","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823436","2026-07-20","away","Emmet Sheehan","","","","","","Emmet Sheehan","686218","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-20T16:37:50.651Z","2026-07-20T23:10:00.000Z","392.155817","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823438","2026-07-22","home","Aaron Nola","","","","","","Aaron Nola","605400","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-22T19:27:58.376Z","2026-07-22T22:40:00.000Z","192.027067","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823438","2026-07-22","away","Eric Lauer","","","","","","Eric Lauer","641778","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-22T19:27:58.376Z","2026-07-22T22:40:00.000Z","192.027067","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823440","2026-07-16","home","Aaron Nola","","","","","","Aaron Nola","605400","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-16T13:55:37.475Z","2026-07-16T22:10:00.000Z","494.375417","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823440","2026-07-16","away","Christian Scott","","","","","","Christian Scott","681035","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-16T13:55:37.475Z","2026-07-16T22:10:00.000Z","494.375417","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823441","2026-07-18","home","Jesús Luzardo","","","","","","Jesús Luzardo","666200","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-18T15:24:23.561Z","2026-07-18T19:05:00.000Z","220.607317","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823441","2026-07-18","away","Sean Manaea","","","","","","Sean Manaea","640455","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-18T15:24:23.561Z","2026-07-18T19:05:00.000Z","220.607317","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823442","2026-07-02","home","Alan Rangel","","","","","","Alan Rangel","660604","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-02T14:17:08.080Z","2026-07-02T16:35:00.000Z","137.865333","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823442","2026-07-02","away","Jared Jones","","","","","","Jared Jones","683003","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-07-02T14:17:08.080Z","2026-07-02T16:35:00.000Z","137.865333","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823444","2026-06-29","home","Aaron Nola","","","","","","Aaron Nola","605400","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-29T20:07:22.161Z","2026-06-29T22:40:00.000Z","152.63065","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823444","2026-06-29","away","Braxton Ashcraft","","","","","","Braxton Ashcraft","677952","FINAL_BOXSCORE_PLAYER_ID","","PREGAME_ID_MISSING","2026-06-29T20:07:22.161Z","2026-06-29T22:40:00.000Z","152.63065","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823445","2026-06-30","home","Cristopher Sánchez","","","","","","Cristopher Sánchez","","","","PREGAME_ID_MISSING","2026-06-30T19:20:31.089Z","2026-06-30T22:40:00.000Z","199.48185","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
"823445","2026-06-30","away","Bubba Chandler","","","","","","Bubba Chandler","","","","PREGAME_ID_MISSING","2026-06-30T19:20:31.089Z","2026-06-30T22:40:00.000Z","199.48185","","false","","El snapshot no contiene ID explícito ni ID auxiliar verificable para este lado"
