game_id,date,player_name,team,batting_order,bat_side,position,avg,obp,slg,ops,woba,iso,pa,hits,doubles,triples,home_runs,strikeout_pct,walk_pct,last7_avg,last7_ops,last7_slg,last7_total_bases,last7_hits,last7_xbh,ops_vs_rhp,ops_vs_lhp,slg_vs_rhp,slg_vs_lhp,k_pct_vs_rhp,k_pct_vs_lhp,contact_pct_vs_rhp,contact_pct_vs_lhp,whiff_pct,chase_pct,opposing_pitcher,opposing_pitcher_hand,pitcher_allowed_avg_vs_lhb,pitcher_allowed_avg_vs_rhb,pitcher_allowed_slg_vs_lhb,pitcher_allowed_slg_vs_rhb,hora,equipo_home,equipo_visitante,estadio,home_pitcher,home_pitcher_era,home_pitcher_whip,home_pitcher_kPct,home_pitcher_bbPct,home_pitcher_wins,home_pitcher_losses,home_pitcher_ip,home_pitcher_strikeouts,home_pitcher_gs,home_pitcher_ip_avg_start,home_pitcher_strikeout_prop,home_pitcher_strikeout_prop_over_odds,home_pitcher_strikeout_prop_under_odds,home_pitcher_strikeout_prop_source,away_pitcher,away_pitcher_era,away_pitcher_whip,away_pitcher_kPct,away_pitcher_bbPct,away_pitcher_wins,away_pitcher_losses,away_pitcher_ip,away_pitcher_strikeouts,away_pitcher_gs,away_pitcher_ip_avg_start,away_pitcher_strikeout_prop,away_pitcher_strikeout_prop_over_odds,away_pitcher_strikeout_prop_under_odds,away_pitcher_strikeout_prop_source,bullpen_era_home,bullpen_usage_home,bullpen_ip_7d_home,bullpen_era_away,bullpen_usage_away,bullpen_ip_7d_away,ofensa_run_g_home,ofensa_ops_home,ofensa_obp_home,ofensa_slg_home,home_offense_kPct,ofensa_run_g_away,ofensa_ops_away,ofensa_obp_away,ofensa_slg_away,away_offense_kPct,weather_temp,weather_humidity,weather_wind_speed,weather_wind_dir,weather_pressure,weather_rain_prob,weather_sky,weather_apparent_temp,home_splits_vs_rhp_avg,home_splits_vs_rhp_ops,home_splits_vs_rhp_obp,home_splits_vs_rhp_slg,home_splits_vs_rhp_rpg,home_splits_vs_rhp_hr,home_splits_vs_lhp_avg,home_splits_vs_lhp_ops,home_splits_vs_lhp_obp,home_splits_vs_lhp_slg,home_splits_vs_lhp_rpg,home_splits_vs_lhp_hr,away_splits_vs_rhp_avg,away_splits_vs_rhp_ops,away_splits_vs_rhp_obp,away_splits_vs_rhp_slg,away_splits_vs_rhp_rpg,away_splits_vs_rhp_hr,away_splits_vs_lhp_avg,away_splits_vs_lhp_ops,away_splits_vs_lhp_obp,away_splits_vs_lhp_slg,away_splits_vs_lhp_rpg,away_splits_vs_lhp_hr,home_pitcher_rest,home_pitcher_pitches_last,home_pitcher_pitches_last_3,away_pitcher_rest,away_pitcher_pitches_last,away_pitcher_pitches_last_3,home_bullpen_ip_3d,home_bullpen_ip_7d_recent,home_bullpen_relievers_yesterday,home_bullpen_relievers_2d,home_bullpen_available,away_bullpen_ip_3d,away_bullpen_ip_7d_recent,away_bullpen_relievers_yesterday,away_bullpen_relievers_2d,away_bullpen_available,home_pitcher_xera,home_pitcher_fip,home_pitcher_xfip,home_pitcher_siera,home_pitcher_hardhit_pct,home_pitcher_barrel_pct,home_pitcher_gb_pct,home_pitcher_fb_pct,home_pitcher_so_rate,home_pitcher_bb_rate,home_pitcher_swstr_pct,home_pitcher_csw_pct,home_pitcher_actual_ks,home_pitcher_last5_ks_avg,home_pitcher_last5_ks_std,home_pitcher_last5_ip_avg,home_pitcher_last5_bf_avg,home_pitcher_last5_pitch_count_avg,home_pitcher_last3_ks_1,home_pitcher_last3_ks_2,home_pitcher_last3_ks_3,home_pitcher_last3_ip_1,home_pitcher_last3_ip_2,home_pitcher_last3_ip_3,home_pitcher_last3_bf_1,home_pitcher_last3_bf_2,home_pitcher_last3_bf_3,home_pitcher_career_k_pct_vs_team,home_pitcher_last3_vs_team_ks_avg,home_pitcher_last3_vs_team_bf_avg,home_pitcher_bvp_pa_vs_team,home_pitcher_projected_pitches,home_pitcher_projected_innings,home_pitcher_bf_per_start,home_pitcher_fastball_pct,home_pitcher_slider_pct,home_pitcher_curve_pct,home_pitcher_changeup_pct,home_pitcher_splitter_pct,home_catcher_name,home_catcher_framing_runs,home_pitcher_last3_bf_avg,home_pitcher_last3_ip_avg,home_pitcher_last3_ks_avg,home_pitcher_last3_min_bf,home_pitcher_last3_min_ip,home_pitcher_last3_bf_under_15_count,home_pitcher_last3_bf_under_18_count,away_pitcher_xera,away_pitcher_fip,away_pitcher_xfip,away_pitcher_siera,away_pitcher_hardhit_pct,away_pitcher_barrel_pct,away_pitcher_gb_pct,away_pitcher_fb_pct,away_pitcher_so_rate,away_pitcher_bb_rate,away_pitcher_swstr_pct,away_pitcher_csw_pct,away_pitcher_actual_ks,away_pitcher_last5_ks_avg,away_pitcher_last5_ks_std,away_pitcher_last5_ip_avg,away_pitcher_last5_bf_avg,away_pitcher_last5_pitch_count_avg,away_pitcher_last3_ks_1,away_pitcher_last3_ks_2,away_pitcher_last3_ks_3,away_pitcher_last3_ip_1,away_pitcher_last3_ip_2,away_pitcher_last3_ip_3,away_pitcher_last3_bf_1,away_pitcher_last3_bf_2,away_pitcher_last3_bf_3,away_pitcher_career_k_pct_vs_team,away_pitcher_last3_vs_team_ks_avg,away_pitcher_last3_vs_team_bf_avg,away_pitcher_bvp_pa_vs_team,away_pitcher_projected_pitches,away_pitcher_projected_innings,away_pitcher_bf_per_start,away_pitcher_fastball_pct,away_pitcher_slider_pct,away_pitcher_curve_pct,away_pitcher_changeup_pct,away_pitcher_splitter_pct,away_catcher_name,away_catcher_framing_runs,away_pitcher_last3_bf_avg,away_pitcher_last3_ip_avg,away_pitcher_last3_ks_avg,away_pitcher_last3_min_bf,away_pitcher_last3_min_ip,away_pitcher_last3_bf_under_15_count,away_pitcher_last3_bf_under_18_count,home_offense_woba,home_offense_xwoba,home_offense_iso,home_offense_babip,home_offense_hardhit_pct,home_offense_barrel_pct,home_offense_contact_pct,home_offense_k_pct_vs_pitch_hand,home_projected_lineup_k_pct_vs_hand,home_projected_lineup_contact_pct_vs_hand,home_projected_lineup_whiff_pct_vs_hand,home_offense_whiff_pct_vs_fastball,home_offense_whiff_pct_vs_slider,home_offense_whiff_pct_vs_curve,home_offense_whiff_pct_vs_changeup,home_offense_whiff_pct_vs_splitter,away_offense_woba,away_offense_xwoba,away_offense_iso,away_offense_babip,away_offense_hardhit_pct,away_offense_barrel_pct,away_offense_contact_pct,away_offense_k_pct_vs_pitch_hand,away_projected_lineup_k_pct_vs_hand,away_projected_lineup_contact_pct_vs_hand,away_projected_lineup_whiff_pct_vs_hand,away_offense_whiff_pct_vs_fastball,away_offense_whiff_pct_vs_slider,away_offense_whiff_pct_vs_curve,away_offense_whiff_pct_vs_changeup,away_offense_whiff_pct_vs_splitter,diff_era,diff_xera,diff_fip,diff_ops,diff_xwoba,diff_bullpen_era,diff_runs_per_game,diff_record_last10,diff_record_home_away,diff_starter_rest,diff_bullpen_fatigue,line_source,resultado_carreras_home,resultado_carreras_visitante,resultado_ganador,resultado_estado,lineup_confirmed,lineup_source,lineup_updated_at,home_pitcher_primary_pitch,home_pitcher_primary_pitch_usage_pct,home_pitcher_secondary_pitch,home_pitcher_secondary_pitch_usage_pct,home_pitcher_pitches_per_bf,home_pitcher_pitches_per_bf_last5,home_pitcher_pitches_per_ip_last5,away_pitcher_primary_pitch,away_pitcher_primary_pitch_usage_pct,away_pitcher_secondary_pitch,away_pitcher_secondary_pitch_usage_pct,away_pitcher_pitches_per_bf,away_pitcher_pitches_per_bf_last5,away_pitcher_pitches_per_ip_last5,home_pitcher_avg_pitches_last3,home_pitcher_rest_status,away_pitcher_avg_pitches_last3,away_pitcher_rest_status,home_pitcher_pitchHand,away_pitcher_pitchHand,bullpen_home_ipLast3Days,bullpen_home_ipLast7Days,bullpen_away_ipLast3Days,bullpen_away_ipLast7Days,bullpen_home_relieversUsedYesterday,home_lineup_contact_stress_score,home_lineup_pitch_count_risk_score,home_lineup_high_hardhit_batters_count,away_lineup_contact_stress_score,away_lineup_pitch_count_risk_score,away_lineup_high_hardhit_batters_count,home_pitcher_recent_velocity,away_pitcher_recent_velocity
"823442","2026-07-02","Trea Turner","Philadelphia Phillies",1,"R","SS",0.239,0.287,0.366,0.653,0.287,0.127,380,85,15,0,10,22.9,5.8,0.344,1.052,0.688,22,11,5,0.702,0.554,0.414,0.268,24.4,19,72.2,72.2,27.8,,"Jared Jones","R",0.333,0.186,0.632,0.302,"12:35 PM ET","Philadelphia Phillies","Pittsburgh Pirates","Citizens Bank Park","Alan Rangel",3.38,1.31,24.6,8.7,N/A,1,"16.0",17,4,4.00,4.5,120,-154,"the_odds_api","Jared Jones",5.28,1.38,24.6,8.7,1,1,"29.0",31,7,4.14,4.5,-160,124,"the_odds_api",4.04,"Alta",25.1,4.44,"Moderada",21.2,4.5,0.706,0.303,0.403,22.4,5.1,0.759,0.338,0.421,23.5,35.1,55,6.2,234,1016.4,0,"Cielo Despejado",42.8,0.245,0.727,0.307,0.42,4.5,85,0.223,0.673,0.3,0.373,4.5,32,0.266,0.783,0.349,0.434,4.5,82,0.239,0.679,0.304,0.375,4.5,27,5,70,186,5,81,201,10,25.1,4,6,4,7.2,21.2,3,4,5,2.97,3.2,3.41,3.59,25.7,2.9,44.4,26.7,24.6,8.7,12.3,25.7,4,4.33,0.47,4,17,62,4,4,5,4,5,3,18,21,12,16.7,,,,61,4,17,34.9,14.5,15.1,35.5,0,"Rafael Marchán",3.8968854836056255,17.0,4.0,4.3,12,3,1,1,4.81,4.44,3.14,3.49,40.8,9.2,44,23.8,24.6,8.7,15.6,29.4,6,3.8,0.4,4.1,17.8,70,4,3,4,4.7,3,4,20,12,20,33.3,,,,67,4,17.8,38.4,32.8,10.5,18.3,0,"Endy Rodríguez",-0.1600645831344464,17.3,3.9,3.7,12,3,1,1,0.309,0.297,0.166,0.282,39.5,7.4,76.2,23.5,22.3,76.2,23.8,18.9,32.6,26.8,29.8,26.6,0.333,0.304,0.161,0.323,38.2,6.2,73.9,23.1,23,73.9,26.1,19.7,33.2,33.6,33.5,50,-1.9,-1.84,-1.24,-0.053,-0.007,-0.4,-0.6,0,0.06,0,2.8,"the_odds_api",1,6,"away","Game Over",0,,,"changeup",35.5,"fastball",34.9,,3.6470588235294117,15.5,"fastball",38.4,"slider",32.8,,3.932584269662921,17.073170731707318,62,"Normal",67,"Normal","R","R",10,25.1,7.2,21.2,4,5387.777777777777,727.7777777777778,0,4482.222222222223,884.2222222222222,0,,
"823442","2026-07-02","Kyle Schwarber","Philadelphia Phillies",2,"R","DH",0.25,0.365,0.57,0.935,0.395,0.32,375,79,9,1,30,34.4,14.4,0.259,0.745,0.37,10,7,1,0.919,0.978,0.567,0.588,37.8,28.4,65.2,65.2,34.8,,"Jared Jones","R",0.333,0.186,0.632,0.302,"12:35 PM ET","Philadelphia Phillies","Pittsburgh Pirates","Citizens Bank Park","Alan Rangel",3.38,1.31,24.6,8.7,N/A,1,"16.0",17,4,4.00,4.5,120,-154,"the_odds_api","Jared Jones",5.28,1.38,24.6,8.7,1,1,"29.0",31,7,4.14,4.5,-160,124,"the_odds_api",4.04,"Alta",25.1,4.44,"Moderada",21.2,4.5,0.706,0.303,0.403,22.4,5.1,0.759,0.338,0.421,23.5,35.1,55,6.2,234,1016.4,0,"Cielo Despejado",42.8,0.245,0.727,0.307,0.42,4.5,85,0.223,0.673,0.3,0.373,4.5,32,0.266,0.783,0.349,0.434,4.5,82,0.239,0.679,0.304,0.375,4.5,27,5,70,186,5,81,201,10,25.1,4,6,4,7.2,21.2,3,4,5,2.97,3.2,3.41,3.59,25.7,2.9,44.4,26.7,24.6,8.7,12.3,25.7,4,4.33,0.47,4,17,62,4,4,5,4,5,3,18,21,12,16.7,,,,61,4,17,34.9,14.5,15.1,35.5,0,"Rafael Marchán",3.8968854836056255,17.0,4.0,4.3,12,3,1,1,4.81,4.44,3.14,3.49,40.8,9.2,44,23.8,24.6,8.7,15.6,29.4,6,3.8,0.4,4.1,17.8,70,4,3,4,4.7,3,4,20,12,20,33.3,,,,67,4,17.8,38.4,32.8,10.5,18.3,0,"Endy Rodríguez",-0.1600645831344464,17.3,3.9,3.7,12,3,1,1,0.309,0.297,0.166,0.282,39.5,7.4,76.2,23.5,22.3,76.2,23.8,18.9,32.6,26.8,29.8,26.6,0.333,0.304,0.161,0.323,38.2,6.2,73.9,23.1,23,73.9,26.1,19.7,33.2,33.6,33.5,50,-1.9,-1.84,-1.24,-0.053,-0.007,-0.4,-0.6,0,0.06,0,2.8,"the_odds_api",1,6,"away","Game Over",0,,,"changeup",35.5,"fastball",34.9,,3.6470588235294117,15.5,"fastball",38.4,"slider",32.8,,3.932584269662921,17.073170731707318,62,"Normal",67,"Normal","R","R",10,25.1,7.2,21.2,4,5387.777777777777,727.7777777777778,0,4482.222222222223,884.2222222222222,0,,
