scenario,definition,game_id,pitcher_id,game_date,side,feature,stored_value,reconstructed_clean,reconstructed_historical_formula,absolute_error,exact_match,material_difference,target_game_excluded,future_games_excluded,target_actual_k_used,target_boxscore_used
"DATE_ONLY","LAST3_APPEARANCES","822876","669022","2026-07-12","home","last3Ks2","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822876","669022","2026-07-12","home","last3Ip2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822876","669022","2026-07-12","home","last3Bf2","24","24","24","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822876","669022","2026-07-12","home","last3Ks3","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822876","669022","2026-07-12","home","last3Ip3","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822876","669022","2026-07-12","home","last3Bf3","25","25","25","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ks1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ks2","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ks3","3","5","5","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ip1","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ip2","3.3","3.3333333333333335","3.3333333333333335","0.03333333333333366","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ip3","4.7","5","5","0.2999999999999998","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last3Bf1","23","23","23","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last3Bf2","20","20","20","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last3Bf3","20","22","22","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last5KsAvg","3.8","4.2","4.2","0.40000000000000036","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last5KsStd","1.17","1.16619037896906","1.17","0.003809621030939958","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last5IpAvg","5","5.066666666666667","5.1","0.06666666666666732","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last5BfAvg","21.8","22.2","22.2","0.3999999999999986","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","last5PitchCountAvg","85","85.2","85","0.20000000000000284","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","pitchesLast3Starts","238","256","256","18","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822879","677958","2026-07-05","home","daysSinceLastStart","7","7","7","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ks1","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ks2","4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ks3","3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ip1","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ip2","3.3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last3Ip3","4.7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last3Bf1","23","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last3Bf2","20","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last3Bf3","20","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last5KsAvg","3.8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last5KsStd","1.17","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last5IpAvg","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last5BfAvg","21.8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","last5PitchCountAvg","85","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","pitchesLast3Starts","238","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822879","677958","2026-07-05","home","daysSinceLastStart","7","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822879","677958","2026-07-05","home","last3Ks1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822879","677958","2026-07-05","home","last3Ip1","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822879","677958","2026-07-05","home","last3Bf1","23","23","23","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822879","677958","2026-07-05","home","last3Ks2","4","9","9","5","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822879","677958","2026-07-05","home","last3Ip2","3.3","5","5","1.7000000000000002","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822879","677958","2026-07-05","home","last3Bf2","20","19","19","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822879","677958","2026-07-05","home","last3Ks3","3","4","4","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822879","677958","2026-07-05","home","last3Ip3","4.7","3.3333333333333335","3.3333333333333335","1.3666666666666667","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822879","677958","2026-07-05","home","last3Bf3","20","20","20","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ks1","9","8","8","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ks2","8","9","9","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ks3","9","6","6","3","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ip1","7","6","6","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ip2","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ip3","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last3Bf1","25","23","23","2","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last3Bf2","23","27","27","4","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last3Bf3","27","23","23","4","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last5KsAvg","7.4","7.4","7.4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last5KsStd","1.62","1.2","1.2","0.42000000000000015","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last5IpAvg","6.2","5.8","5.8","0.40000000000000036","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last5BfAvg","24.2","23.4","23.4","0.8000000000000007","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","last5PitchCountAvg","94","94.4","94","0.4000000000000057","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","pitchesLast3Starts","293","284","284","9","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822881","594798","2026-07-07","home","daysSinceLastStart","7","13","13","6","false","true","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ks1","9","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ks2","8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ks3","9","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ip1","7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ip2","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last3Ip3","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last3Bf1","25","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last3Bf2","23","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last3Bf3","27","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last5KsAvg","7.4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last5KsStd","1.62","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last5IpAvg","6.2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last5BfAvg","24.2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","last5PitchCountAvg","94","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","pitchesLast3Starts","293","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822881","594798","2026-07-07","home","daysSinceLastStart","7","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822881","594798","2026-07-07","home","last3Ks1","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822881","594798","2026-07-07","home","last3Ip1","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822881","594798","2026-07-07","home","last3Bf1","25","25","25","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822881","594798","2026-07-07","home","last3Ks2","8","8","8","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822881","594798","2026-07-07","home","last3Ip2","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822881","594798","2026-07-07","home","last3Bf2","23","23","23","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822881","594798","2026-07-07","home","last3Ks3","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822881","594798","2026-07-07","home","last3Ip3","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822881","594798","2026-07-07","home","last3Bf3","27","27","27","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ks1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ks2","1","1","1","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ks3","","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ip1","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ip2","2","2","2","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ip3","","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last3Bf1","15","15","15","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last3Bf2","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last3Bf3","","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last5KsAvg","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last5KsStd","2","2","2","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last5IpAvg","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last5BfAvg","12","12","12","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","last5PitchCountAvg","45","44.5","45","0.5","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","pitchesLast3Starts","125","89","89","36","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822882","615698","2026-07-04","home","daysSinceLastStart","7","7","7","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ks1","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ks2","1","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ks3","","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ip1","4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ip2","2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last3Ip3","","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last3Bf1","15","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last3Bf2","9","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last3Bf3","","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last5KsAvg","3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last5KsStd","2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last5IpAvg","3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last5BfAvg","12","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","last5PitchCountAvg","45","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","pitchesLast3Starts","125","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822882","615698","2026-07-04","home","daysSinceLastStart","7","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822882","615698","2026-07-04","home","last3Ks1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822882","615698","2026-07-04","home","last3Ip1","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822882","615698","2026-07-04","home","last3Bf1","15","15","15","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822882","615698","2026-07-04","home","last3Ks2","1","1","1","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822882","615698","2026-07-04","home","last3Ip2","2","2","2","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822882","615698","2026-07-04","home","last3Bf2","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822882","615698","2026-07-04","home","last3Ks3","","1","1","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822882","615698","2026-07-04","home","last3Ip3","","2","2","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822882","615698","2026-07-04","home","last3Bf3","","10","10","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ks1","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ks2","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ks3","6","3","3","3","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ip1","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ip2","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ip3","7","5.666666666666667","5.666666666666667","1.333333333333333","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last3Bf1","26","26","26","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last3Bf2","25","25","25","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last3Bf3","26","23","23","3","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last5KsAvg","6.8","6.8","6.8","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last5KsStd","2.23","2.227105745132009","2.23","0.0028942548679911084","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last5IpAvg","6.3","6.333333333333334","6.3","0.0333333333333341","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last5BfAvg","26.2","26.4","26.4","0.1999999999999993","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","last5PitchCountAvg","92","91.4","91","0.5999999999999943","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","pitchesLast3Starts","280","274","274","6","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822884","543135","2026-07-02","home","daysSinceLastStart","6","6","6","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ks1","9","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ks2","9","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ks3","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ip1","7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ip2","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last3Ip3","7","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last3Bf1","26","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last3Bf2","25","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last3Bf3","26","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last5KsAvg","6.8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last5KsStd","2.23","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last5IpAvg","6.3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last5BfAvg","26.2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","last5PitchCountAvg","92","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","pitchesLast3Starts","280","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822884","543135","2026-07-02","home","daysSinceLastStart","6","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822884","543135","2026-07-02","home","last3Ks1","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822884","543135","2026-07-02","home","last3Ip1","7","7","7","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822884","543135","2026-07-02","home","last3Bf1","26","26","26","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822884","543135","2026-07-02","home","last3Ks2","9","9","9","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822884","543135","2026-07-02","home","last3Ip2","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822884","543135","2026-07-02","home","last3Bf2","25","25","25","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822884","543135","2026-07-02","home","last3Ks3","6","3","3","3","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822884","543135","2026-07-02","home","last3Ip3","7","5.666666666666667","5.666666666666667","1.333333333333333","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822884","543135","2026-07-02","home","last3Bf3","26","23","23","3","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ks1","12","12","12","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ks2","8","8","8","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ks3","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ip1","5.3","5.333333333333333","5.333333333333333","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ip2","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ip3","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last3Bf1","21","21","21","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last3Bf2","23","23","23","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last3Bf3","22","22","22","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last5KsAvg","6.2","6.2","6.2","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last5KsStd","3.49","3.4871191548325386","3.49","0.0028808451674615654","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last5IpAvg","4.5","4.466666666666667","4.5","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last5BfAvg","17.6","17.6","17.6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","last5PitchCountAvg","68","67.6","68","0.4000000000000057","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","pitchesLast3Starts","267","258","258","9","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822951","693855","2026-07-12","home","daysSinceLastStart","5","5","5","0","true","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ks1","12","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ks2","8","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ks3","4","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ip1","5.3","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ip2","6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last3Ip3","5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last3Bf1","21","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last3Bf2","23","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last3Bf3","22","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last5KsAvg","6.2","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last5KsStd","3.49","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last5IpAvg","4.5","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last5BfAvg","17.6","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","last5PitchCountAvg","68","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","pitchesLast3Starts","267","","","","false","false","true","true","false","false"
"STRICT","LAST3_STARTS","822951","693855","2026-07-12","home","daysSinceLastStart","5","","","","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822951","693855","2026-07-12","home","last3Ks1","12","12","12","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822951","693855","2026-07-12","home","last3Ip1","5.3","5.333333333333333","5.333333333333333","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822951","693855","2026-07-12","home","last3Bf1","21","21","21","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822951","693855","2026-07-12","home","last3Ks2","8","8","8","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822951","693855","2026-07-12","home","last3Ip2","6","6","6","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822951","693855","2026-07-12","home","last3Bf2","23","23","23","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822951","693855","2026-07-12","home","last3Ks3","4","7","7","3","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822951","693855","2026-07-12","home","last3Ip3","5","6.666666666666667","6.666666666666667","1.666666666666667","false","true","true","true","false","false"
"DATE_ONLY","LAST3_APPEARANCES","822951","693855","2026-07-12","home","last3Bf3","22","21","21","1","false","true","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822952","663556","2026-07-24","home","last3Ks1","3","3","3","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822952","663556","2026-07-24","home","last3Ks2","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822952","663556","2026-07-24","home","last3Ks3","4","4","4","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822952","663556","2026-07-24","home","last3Ip1","5","5","5","0","true","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822952","663556","2026-07-24","home","last3Ip2","6.3","6.333333333333333","6.333333333333333","0.033333333333333215","false","false","true","true","false","false"
"DATE_ONLY","LAST3_STARTS","822952","663556","2026-07-24","home","last3Ip3","6","6","6","0","true","false","true","true","false","false"
